accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,fpr_macro,fpr_attack_positive,auc,auc_attack_positive,loss,seed,model,variant,dataset,seq_len,leakage_protocol,split_policy,record_order,training_seconds,hidden_channels,focal_gamma,dropout,learning_rate,_path,relative_path,family
0.9276212689966835,0.9261227415786035,0.9287736146546994,0.9271214563919462,0.9284885839010385,0.9276212689966835,0.9277334463892679,0.07122638534530056,0.059862106259294307,0.9832028134466719,0.9832028134466719,0.17408116176600016,44,cnn,full,unsw_nb15,16,clean,default,original,62.83334919810295,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/main/unsw_nb15/cnn/seed_44/metrics.json,main/unsw_nb15/cnn/seed_44/metrics.json,main
0.9047705820182951,0.9084646330857765,0.9116137017254676,0.9047112535107298,0.9157385760582387,0.9047705820182951,0.9049523513942002,0.08838629827453234,0.020900365012843043,0.9870102425854854,0.9870102425854854,0.2064285213638468,45,cnn,full,unsw_nb15,16,clean,default,original,61.37493832409382,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/main/unsw_nb15/cnn/seed_45/metrics.json,main/unsw_nb15/cnn/seed_45/metrics.json,main
0.9251187482537021,0.924167325547235,0.9283410506793369,0.9248264484467315,0.9283056920562928,0.9251187482537021,0.9253017701862181,0.07165894932066308,0.03988103285115587,0.985266176923517,0.985266176923517,0.17447889957759471,46,cnn,full,unsw_nb15,16,clean,default,original,63.07154864817858,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/main/unsw_nb15/cnn/seed_46/metrics.json,main/unsw_nb15/cnn/seed_46/metrics.json,main
0.9587084077408069,0.9604672293159764,0.9564137338761719,0.9581090854429366,0.959173189325854,0.9587084077408069,0.958617164177481,0.0435862661238281,0.06621603352710559,0.9913126926058548,0.9913126926058548,0.1155202945497059,42,lstm,full,unsw_nb15,16,clean,default,original,66.78999356925488,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/main/unsw_nb15/lstm/seed_42/metrics.json,main/unsw_nb15/lstm/seed_42/metrics.json,main
0.8744366291288556,0.886362702288956,0.8845727913738392,0.8744233965929473,0.8962806989679796,0.8744366291288556,0.8742926841938637,0.11542720862616088,0.01546572934973638,0.9773728957180958,0.9773728957180958,0.31665503354822666,42,gru,full,unsw_nb15,16,clean,default,original,68.48363669961691,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/main/unsw_nb15/gru/seed_42/metrics.json,main/unsw_nb15/gru/seed_42/metrics.json,main
0.94173742969253,0.940292875302922,0.9436761663019274,0.9413938251299216,0.943123984833342,0.94173742969253,0.9418488572232253,0.0563238336980726,0.03720427200216304,0.9883868398454636,0.9883868398454636,0.14669632148793435,42,tcn,full,unsw_nb15,16,clean,default,original,93.23304826766253,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/main/unsw_nb15/tcn/seed_42/metrics.json,main/unsw_nb15/tcn/seed_42/metrics.json,main
0.9864062101388534,0.9875770040795604,0.9851361068548553,0.9862322122075264,0.9866152269884195,0.9864062101388534,0.9863891563109183,0.014863893145144672,0.027389482222522646,0.9993457229692196,0.9993457229692196,,42,xgboost,full,unsw_nb15,16,clean,default,original,25.42355304956436,,,,,/root/autodl-tmp/ms-ATCN/results/revision_required/main/unsw_nb15/xgboost/seed_42/metrics.json,main/unsw_nb15/xgboost/seed_42/metrics.json,main
0.9863211730262279,0.9875130415034814,0.9850340061214932,0.9861455880495971,0.9865364511255845,0.9863211730262279,0.9863037414757259,0.014965993878506863,0.027659862106259293,0.9993600608806843,0.9993600608806843,,43,xgboost,full,unsw_nb15,16,clean,default,original,25.405822537839413,,,,,/root/autodl-tmp/ms-ATCN/results/revision_required/main/unsw_nb15/xgboost/seed_43/metrics.json,main/unsw_nb15/xgboost/seed_43/metrics.json,main
0.9867463585893558,0.9878881161892711,0.9855046816600141,0.9865774563149612,0.9869464848597095,0.9867463585893558,0.9867301341668533,0.014495318339985849,0.026740570501554685,0.9993887683151326,0.9993887683151326,,44,xgboost,full,unsw_nb15,16,clean,default,original,25.195722229778767,,,,,/root/autodl-tmp/ms-ATCN/results/revision_required/main/unsw_nb15/xgboost/seed_44/metrics.json,main/unsw_nb15/xgboost/seed_44/metrics.json,main
0.9867099141125163,0.9878153634565979,0.985493995773671,0.9865413266294687,0.9868998772302808,0.9867099141125163,0.9866940672916847,0.014506004226328886,0.0264972286061917,0.9994234980421912,0.9994234980421912,,45,xgboost,full,unsw_nb15,16,clean,default,original,26.003874622285366,,,,,/root/autodl-tmp/ms-ATCN/results/revision_required/main/unsw_nb15/xgboost/seed_45/metrics.json,main/unsw_nb15/xgboost/seed_45/metrics.json,main
0.9871472478345906,0.9882866094155837,0.9859159588559259,0.9869836340184295,0.987346024793237,0.9871472478345906,0.9871316115374996,0.014084041144074078,0.026226848722455048,0.9994485125951208,0.9994485125951208,,46,xgboost,full,unsw_nb15,16,clean,default,original,25.423194982111454,,,,,/root/autodl-tmp/ms-ATCN/results/revision_required/main/unsw_nb15/xgboost/seed_46/metrics.json,main/unsw_nb15/xgboost/seed_46/metrics.json,main
0.9865762843641046,0.987678005007732,0.9853602223857247,0.9864060391926187,0.9867654256475696,0.9865762843641046,0.9865602984681715,0.014639777614275314,0.026632418548060026,0.9993843764015309,0.9993843764015309,,42,lightgbm,full,unsw_nb15,16,clean,default,original,22.05119752138853,,,,,/root/autodl-tmp/ms-ATCN/results/revision_required/main/unsw_nb15/lightgbm/seed_42/metrics.json,main/unsw_nb15/lightgbm/seed_42/metrics.json,main
0.9861632469599232,0.9873647510340038,0.9848657269711187,0.9859853629258069,0.986381616585778,0.9861632469599232,0.9861454662288873,0.015134273028881321,0.027930241989995944,0.9993880194799963,0.9993880194799963,,43,lightgbm,full,unsw_nb15,16,clean,default,original,22.096757613122463,,,,,/root/autodl-tmp/ms-ATCN/results/revision_required/main/unsw_nb15/lightgbm/seed_43/metrics.json,main/unsw_nb15/lightgbm/seed_43/metrics.json,main
0.9861268024830837,0.9872812677585414,0.9848625088588301,0.9859495001621295,0.9863315957713288,0.9861268024830837,0.9861095458497043,0.015137491141169994,0.027605786129511964,0.9994039427389658,0.9994039427389658,,44,lightgbm,full,unsw_nb15,16,clean,default,original,21.731962703168392,,,,,/root/autodl-tmp/ms-ATCN/results/revision_required/main/unsw_nb15/lightgbm/seed_44/metrics.json,main/unsw_nb15/lightgbm/seed_44/metrics.json,main
0.9867949512251418,0.9878830700339947,0.9855936072490152,0.9866278472746517,0.9869799649631489,0.9867949512251418,0.9867794248311331,0.014406392750984817,0.026253886710828716,0.9993997306531569,0.9993997306531569,,45,lightgbm,full,unsw_nb15,16,clean,default,original,21.999922215938568,,,,,/root/autodl-tmp/ms-ATCN/results/revision_required/main/unsw_nb15/lightgbm/seed_45/metrics.json,main/unsw_nb15/lightgbm/seed_45/metrics.json,main
0.9866370251588372,0.9877549486883261,0.985410392550532,0.986467214806328,0.9868305992380395,0.9866370251588372,0.9866209299144933,0.014589607449468004,0.026686494524807355,0.9993755424730523,0.9993755424730523,,46,lightgbm,full,unsw_nb15,16,clean,default,original,22.3660571500659,,,,,/root/autodl-tmp/ms-ATCN/results/revision_required/main/unsw_nb15/lightgbm/seed_46/metrics.json,main/unsw_nb15/lightgbm/seed_46/metrics.json,main
0.9068197195915759,0.834497109115774,0.7406396470293397,0.7762394746929813,0.8988964626014059,0.9068197195915759,0.8992523850668704,0.2593603529706604,0.028441853642218864,0.8837623198207121,0.8837623198207121,0.2523210914022702,42,ms_atcn,no_multiscale,cic_ids2017,16,clean,default,original,1583.7522758468986,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/cic_ids2017/no_multiscale/seed_42/metrics.json,ablation/cic_ids2017/no_multiscale/seed_42/metrics.json,ablation
0.90256432018521,0.8244522391352207,0.728346585299959,0.764006978242047,0.8936093779599982,0.90256432018521,0.8941391177360148,0.271653414700041,0.02956603758064649,0.8558710946929521,0.8558710946929521,0.30038060227374225,43,ms_atcn,no_multiscale,cic_ids2017,16,clean,default,original,2204.1490534693003,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/cic_ids2017/no_multiscale/seed_43/metrics.json,ablation/cic_ids2017/no_multiscale/seed_43/metrics.json,ablation
0.9142790457532057,0.8653076767184797,0.7458923362530069,0.7888238644972667,0.9081875280422012,0.9142790457532057,0.9059589335589908,0.25410766374699306,0.020122892497854455,0.8748255206211768,0.8748255206211768,0.24806381865518146,44,ms_atcn,no_multiscale,cic_ids2017,16,clean,default,original,3254.9483475089073,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/cic_ids2017/no_multiscale/seed_44/metrics.json,ablation/cic_ids2017/no_multiscale/seed_44/metrics.json,ablation
0.9178153887501856,0.8946675886593523,0.7381654758843819,0.789413418169358,0.914450297767008,0.9178153887501856,0.9077506510731639,0.2618345241156182,0.012198766687962184,0.8979994241903543,0.8979994241903543,0.3033988373285075,45,ms_atcn,no_multiscale,cic_ids2017,16,clean,default,original,2944.752570807934,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/cic_ids2017/no_multiscale/seed_45/metrics.json,ablation/cic_ids2017/no_multiscale/seed_45/metrics.json,ablation
0.8997847545895838,0.8255578097470528,0.7091484515904487,0.7488363414976343,0.8898516290095827,0.8997847545895838,0.888960460101813,0.29085154840955135,0.025949455593363476,0.8751450234924334,0.8751450234924334,0.3512153967196278,46,ms_atcn,no_multiscale,cic_ids2017,16,clean,default,original,3983.303965419531,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/cic_ids2017/no_multiscale/seed_46/metrics.json,ablation/cic_ids2017/no_multiscale/seed_46/metrics.json,ablation
0.8976888819733737,0.799856327531502,0.7400174696578672,0.7648162286134439,0.8896991512511379,0.8976888819733737,0.8920322170922659,0.25998253034213276,0.040887392414226134,0.8653838701520672,0.8653838701520672,0.2007940440346016,42,ms_atcn,no_attention,cic_ids2017,16,clean,default,original,1650.838718123734,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/cic_ids2017/no_attention/seed_42/metrics.json,ablation/cic_ids2017/no_attention/seed_42/metrics.json,ablation
0.9150971197665071,0.8639691693846547,0.7515412388458378,0.7929177095026557,0.9090276416555877,0.9150971197665071,0.9073874531030697,0.2484587611541622,0.021186754371293276,0.8610559500695856,0.8610559500695856,0.3044921848338959,43,ms_atcn,no_attention,cic_ids2017,16,clean,default,original,3081.4968612343073,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/cic_ids2017/no_attention/seed_43/metrics.json,ablation/cic_ids2017/no_attention/seed_43/metrics.json,ablation
0.9125792435526573,0.8454813888977988,0.7600433490898838,0.7938365770916566,0.9059762576874701,0.9125792435526573,0.9064342524664102,0.23995665091011617,0.027997663890937708,0.9000100495747909,0.9000100495747909,0.23522776592459083,44,ms_atcn,no_attention,cic_ids2017,16,clean,default,original,2462.61510309577,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/cic_ids2017/no_attention/seed_44/metrics.json,ablation/cic_ids2017/no_attention/seed_44/metrics.json,ablation
0.912112446277056,0.8703649322801963,0.7302319813754223,0.7771241676899268,0.9062659760429066,0.912112446277056,0.9019486393051042,0.2697680186245777,0.017032757623200962,0.8632993614947171,0.8632993614947171,0.383048278722511,45,ms_atcn,no_attention,cic_ids2017,16,clean,default,original,2902.9450981765985,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/cic_ids2017/no_attention/seed_45/metrics.json,ablation/cic_ids2017/no_attention/seed_45/metrics.json,ablation
0.9068739435175297,0.8384824072711821,0.7355261515300102,0.7734530773761923,0.8988582704163128,0.9068739435175297,0.8985685956350363,0.2644738484699898,0.026374451960330017,0.8772074908578499,0.8772074908578499,0.3561117744151513,46,ms_atcn,no_attention,cic_ids2017,16,clean,default,original,2517.2216109856963,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/cic_ids2017/no_attention/seed_46/metrics.json,ablation/cic_ids2017/no_attention/seed_46/metrics.json,ablation
0.9082578324103479,0.8489833977562702,0.7308902648928964,0.7725347649027179,0.9006729914707333,0.9082578324103479,0.8989806108276661,0.26910973510710356,0.02264545157920424,0.7843989817951816,0.7843989817951816,1.510252817492907,42,ms_atcn,no_focal_loss,cic_ids2017,16,clean,default,original,2870.032578982413,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/cic_ids2017/no_focal_loss/seed_42/metrics.json,ablation/cic_ids2017/no_focal_loss/seed_42/metrics.json,ablation
0.9132487911600855,0.8634028318256717,0.7424638152699357,0.7855808712711705,0.9069567819809295,0.9132487911600855,0.904648271863933,0.2575361847300643,0.020218859419427544,0.8339011012806029,0.8339011012806029,0.9928621061103766,43,ms_atcn,no_focal_loss,cic_ids2017,16,clean,default,original,3199.4332942441106,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/cic_ids2017/no_focal_loss/seed_43/metrics.json,ablation/cic_ids2017/no_focal_loss/seed_43/metrics.json,ablation
0.9044291517256176,0.8243162995629794,0.74093166119245,0.7734162331027543,0.8962788454633376,0.9044291517256176,0.8974076648533678,0.25906833880755,0.031877469434535476,0.8986427518407161,0.8986427518407161,0.9263410724820345,44,ms_atcn,no_focal_loss,cic_ids2017,16,clean,default,original,3207.9092726632953,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/cic_ids2017/no_focal_loss/seed_44/metrics.json,ablation/cic_ids2017/no_focal_loss/seed_44/metrics.json,ablation
0.9006193315368711,0.8105700295811317,0.739173688444416,0.7678203475660689,0.8922979686390579,0.9006193315368711,0.8941861828172802,0.26082631155558406,0.036486623582088734,0.8895132884269664,0.8895132884269664,0.8005387731704847,45,ms_atcn,no_focal_loss,cic_ids2017,16,clean,default,original,2026.879562370479,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/cic_ids2017/no_focal_loss/seed_45/metrics.json,ablation/cic_ids2017/no_focal_loss/seed_45/metrics.json,ablation
0.9063010559520189,0.8409856246815387,0.7290274222406898,0.7689836744546275,0.8981469965783415,0.9063010559520189,0.8971589649371327,0.27097257775931016,0.024638821635879563,0.8742651121070094,0.8742651121070094,0.8510857642101595,46,ms_atcn,no_focal_loss,cic_ids2017,16,clean,default,original,1833.7084674984217,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/cic_ids2017/no_focal_loss/seed_46/metrics.json,ablation/cic_ids2017/no_focal_loss/seed_46/metrics.json,ablation
0.7496559989347064,0.7838911183219397,0.7719049049261383,0.7489281591710246,0.8031479870989968,0.7496559989347064,0.7470566569262407,0.22809509507386166,0.06738794435857803,0.9060261253452198,0.9060261253452198,0.8735086582761323,42,ms_atcn,no_multiscale,nsl_kdd,16,clean,default,original,305.84674026817083,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/nsl_kdd/no_multiscale/seed_42/metrics.json,ablation/nsl_kdd/no_multiscale/seed_42/metrics.json,ablation
0.7547605308713214,0.7860013928603652,0.7760378330108121,0.7542347896695188,0.8047290977505877,0.7547605308713214,0.752661097914795,0.22396216698918786,0.07027305512622359,0.9100599709521978,0.9100599709521978,0.8988314522314976,43,ms_atcn,no_multiscale,nsl_kdd,16,clean,default,original,357.9599114358425,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/nsl_kdd/no_multiscale/seed_43/metrics.json,ablation/nsl_kdd/no_multiscale/seed_43/metrics.json,ablation
0.7435749478449998,0.7799809594404699,0.7665132360659415,0.7426618329970153,0.7995484848870098,0.7435749478449998,0.7405396234509171,0.23348676393405843,0.06780010303967025,0.8819982488719792,0.8819982488719792,1.138863527717881,44,ms_atcn,no_multiscale,nsl_kdd,16,clean,default,original,382.9938831552863,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/nsl_kdd/no_multiscale/seed_44/metrics.json,ablation/nsl_kdd/no_multiscale/seed_44/metrics.json,ablation
0.7508544542589551,0.7857840572225936,0.7733210013553284,0.7500924871183685,0.8052143107705851,0.7508544542589551,0.7481820566428945,0.22667899864467156,0.06439979392065945,0.9013951654918022,0.9013951654918022,1.2286524910482681,45,ms_atcn,no_multiscale,nsl_kdd,16,clean,default,original,360.7658785134554,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/nsl_kdd/no_multiscale/seed_45/metrics.json,ablation/nsl_kdd/no_multiscale/seed_45/metrics.json,ablation
0.7556038883217187,0.7870248494962155,0.7769415272368945,0.7550728766977012,0.8058099708117714,0.7556038883217187,0.7534940156344879,0.22305847276310548,0.06893353941267387,0.8989112216500296,0.8989112216500296,1.0568947118779268,46,ms_atcn,no_multiscale,nsl_kdd,16,clean,default,original,359.0577161386609,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/nsl_kdd/no_multiscale/seed_46/metrics.json,ablation/nsl_kdd/no_multiscale/seed_46/metrics.json,ablation
0.7483243819077633,0.7814590380075495,0.7702214750292711,0.7476542247699325,0.8004531553343704,0.7483243819077633,0.7458538629155876,0.2297785249707288,0.07161257083977329,0.8783611670608592,0.8783611670608592,0.6714961861662804,42,ms_atcn,no_attention,nsl_kdd,16,clean,default,original,206.78342808037996,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/nsl_kdd/no_attention/seed_42/metrics.json,ablation/nsl_kdd/no_attention/seed_42/metrics.json,ablation
0.7575569266279019,0.7880690980296434,0.7785944084105568,0.7570830993459693,0.8066965129057506,0.7575569266279019,0.755597805584816,0.22140559158944312,0.06944873776403915,0.9026791077587328,0.9026791077587328,1.0576504384732779,43,ms_atcn,no_attention,nsl_kdd,16,clean,default,original,215.30189269781113,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/nsl_kdd/no_attention/seed_43/metrics.json,ablation/nsl_kdd/no_attention/seed_43/metrics.json,ablation
0.7478805095654489,0.7827927821496676,0.7703453291307546,0.7470982151927131,0.8021512493834769,0.7478805095654489,0.7451509078115774,0.22965467086924532,0.06738794435857803,0.8716958365995238,0.8716958365995238,1.0204483127998598,44,ms_atcn,no_attention,nsl_kdd,16,clean,default,original,240.92091159522533,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/nsl_kdd/no_attention/seed_44/metrics.json,ablation/nsl_kdd/no_attention/seed_44/metrics.json,ablation
0.757468152159439,0.787195633397421,0.778240759935245,0.7570333931808448,0.805647377473295,0.757468152159439,0.7556105041417736,0.2217592400647549,0.07171561051004635,0.9143963308749726,0.9143963308749726,0.6647616903312857,45,ms_atcn,no_attention,nsl_kdd,16,clean,default,original,140.93430398404598,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/nsl_kdd/no_attention/seed_45/metrics.json,ablation/nsl_kdd/no_attention/seed_45/metrics.json,ablation
0.758799769186382,0.7888193512455539,0.7796735810270734,0.7583564198546562,0.8073638306360386,0.758799769186382,0.7569234596829956,0.22032641897292649,0.06955177743431219,0.8963998827867505,0.8963998827867505,1.4047687388207626,46,ms_atcn,no_attention,nsl_kdd,16,clean,default,original,355.8437362164259,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/nsl_kdd/no_attention/seed_46/metrics.json,ablation/nsl_kdd/no_attention/seed_46/metrics.json,ablation
0.7657685649607173,0.7918613654414488,0.7852936984138769,0.7655237275206657,0.8096500965232853,0.7657685649607173,0.7644747605213236,0.2147063015861231,0.07367336424523441,0.9022974134343031,0.9022974134343031,2.300247802043943,42,ms_atcn,no_focal_loss,nsl_kdd,16,clean,default,original,276.1770644709468,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/nsl_kdd/no_focal_loss/seed_42/metrics.json,ablation/nsl_kdd/no_focal_loss/seed_42/metrics.json,ablation
0.7498779351058635,0.7833228045233127,0.7718743039760264,0.749199200002777,0.8024175414284975,0.7498779351058635,0.7473929075228047,0.22812569602397356,0.06924265842349303,0.8800980813280611,0.8800980813280611,3.0406113527730088,43,ms_atcn,no_focal_loss,nsl_kdd,16,clean,default,original,349.4468761831522,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/nsl_kdd/no_focal_loss/seed_43/metrics.json,ablation/nsl_kdd/no_focal_loss/seed_43/metrics.json,ablation
0.7600426117448622,0.7894983418591511,0.7807276927630862,0.7596321317996433,0.8079429156849827,0.7600426117448622,0.7582569578478305,0.21927230723691377,0.06986089644513137,0.8882424697638348,0.8882424697638348,2.883379485028377,44,ms_atcn,no_focal_loss,nsl_kdd,16,clean,default,original,337.3235759064555,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/nsl_kdd/no_focal_loss/seed_44/metrics.json,ablation/nsl_kdd/no_focal_loss/seed_44/metrics.json,ablation
0.750632518087798,0.7834837305336948,0.7724368801670489,0.749993497393387,0.8024688948136194,0.750632518087798,0.7482436242187886,0.22756311983295102,0.07006697578567747,0.8861619827969389,0.8861619827969389,2.903511895913699,45,ms_atcn,no_focal_loss,nsl_kdd,16,clean,default,original,314.9126254543662,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/nsl_kdd/no_focal_loss/seed_45/metrics.json,ablation/nsl_kdd/no_focal_loss/seed_45/metrics.json,ablation
0.7550712415109414,0.7875326907055216,0.776749324183822,0.7544805964913146,0.8065319888924037,0.7550712415109414,0.7528134274268654,0.22325067581617797,0.06666666666666665,0.8883472530093144,0.8883472530093144,3.1134867203725616,46,ms_atcn,no_focal_loss,nsl_kdd,16,clean,default,original,373.812302403152,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/nsl_kdd/no_focal_loss/seed_46/metrics.json,ablation/nsl_kdd/no_focal_loss/seed_46/metrics.json,ablation
0.903628655077323,0.9079136827303175,0.9107785364250767,0.9035826553271673,0.9154420190425769,0.903628655077323,0.9037962036667393,0.08922146357492332,0.01871028795457618,0.9897436432247133,0.9897436432247133,0.04672611616787265,42,ms_atcn,no_multiscale,unsw_nb15,16,clean,default,original,151.43643399327993,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/unsw_nb15/no_multiscale/seed_42/metrics.json,ablation/unsw_nb15/no_multiscale/seed_42/metrics.json,ablation
0.9345335714372487,0.9330698959029078,0.9356992308774257,0.9340751928211531,0.9353403474333191,0.9345335714372487,0.9346326063276434,0.06430076912257433,0.05280519129376774,0.9872627959582251,0.9872627959582251,0.03768355394783241,43,ms_atcn,no_multiscale,unsw_nb15,16,clean,default,original,111.92574141919613,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/unsw_nb15/no_multiscale/seed_43/metrics.json,ablation/unsw_nb15/no_multiscale/seed_43/metrics.json,ablation
0.9391984644727092,0.9380566035578188,0.9421924065886469,0.9389323482073824,0.9418372910058911,0.9391984644727092,0.9393411212045635,0.057807593411353025,0.02828173583885359,0.9911687355372082,0.9911687355372082,0.033956348443507166,44,ms_atcn,no_multiscale,unsw_nb15,16,clean,default,original,137.57195698469877,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/unsw_nb15/no_multiscale/seed_44/metrics.json,ablation/unsw_nb15/no_multiscale/seed_44/metrics.json,ablation
0.9002636150491393,0.9053655850244253,0.9077979772468874,0.9002321874059714,0.9132155653716535,0.9002636150491393,0.9004117401352815,0.09220202275311257,0.017899148303366228,0.9888227501685223,0.9888227501685223,0.04771877274410037,45,ms_atcn,no_multiscale,unsw_nb15,16,clean,default,original,133.896528840065,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/unsw_nb15/no_multiscale/seed_45/metrics.json,ablation/unsw_nb15/no_multiscale/seed_45/metrics.json,ablation
0.9217537082255184,0.923307714744798,0.9274315541722249,0.9216402705376741,0.9295349314593571,0.9217537082255184,0.9219425899439438,0.07256844582777512,0.016574286873056645,0.9915509113475703,0.9915509113475703,0.03902566844822242,46,ms_atcn,no_multiscale,unsw_nb15,16,clean,default,original,128.73420424759388,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/unsw_nb15/no_multiscale/seed_46/metrics.json,ablation/unsw_nb15/no_multiscale/seed_46/metrics.json,ablation
0.913505108300837,0.9152002285298232,0.91920056442427,0.9133862792918723,0.9214915440261983,0.913505108300837,0.9137115878316652,0.08079943557573004,0.024631607408408814,0.9891228216189055,0.9891228216189055,0.04150996730087651,42,ms_atcn,no_attention,unsw_nb15,16,clean,default,original,105.78540508449078,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/unsw_nb15/no_attention/seed_42/metrics.json,ablation/unsw_nb15/no_attention/seed_42/metrics.json,ablation
0.9130434782608695,0.9146778912616287,0.9186918211612065,0.9129213321180278,0.920933024373658,0.9130434782608695,0.9132520339844891,0.08130817883879343,0.025604974989860755,0.9857265730521152,0.9857265730521152,0.05186832111940644,43,ms_atcn,no_attention,unsw_nb15,16,clean,default,original,114.66034712642431,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/unsw_nb15/no_attention/seed_43/metrics.json,ablation/unsw_nb15/no_attention/seed_43/metrics.json,ablation
0.9299537155144137,0.9287360346813223,0.9327035038362845,0.929633500104847,0.9324199715837559,0.9299537155144137,0.9301148323619429,0.06729649616371551,0.04017845072326619,0.9864924426222,0.9864924426222,0.0408610903495624,44,ms_atcn,no_attention,unsw_nb15,16,clean,default,original,105.46389400959015,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/unsw_nb15/no_attention/seed_44/metrics.json,ablation/unsw_nb15/no_attention/seed_44/metrics.json,ablation
0.8944567950727067,0.9011919813141824,0.9027025006775302,0.8944457774338119,0.9096268799724865,0.8944567950727067,0.8945551284823907,0.09729749932246971,0.015979451128836013,0.987222499919808,0.987222499919808,0.05141907676593379,45,ms_atcn,no_attention,unsw_nb15,16,clean,default,original,126.28314757347107,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/unsw_nb15/no_attention/seed_45/metrics.json,ablation/unsw_nb15/no_attention/seed_45/metrics.json,ablation
0.9189353353499278,0.9206578452875509,0.9247033858358518,0.9188249154840976,0.9269777531773709,0.9189353353499278,0.9191284973747706,0.07529661416414832,0.018412870082465865,0.9885558672345305,0.9885558672345305,0.043042568592420796,46,ms_atcn,no_attention,unsw_nb15,16,clean,default,original,118.84877562522888,64.0,2.0,0.1,0.0005,/root/autodl-tmp/ms-ATCN/results/revision_required/ablation/unsw_nb15/no_attention/seed_46/metrics.json,ablation/unsw_nb15/no_attention/seed_46/metrics.json,ablation
